,grasslandParkland,largeHerb,organicCarbon,roeDeer,tamworthPig,thornyScrub,woodland,ID,accepted?
0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,Rejected
1,1.0180782515360596,0.0,0.981470516808735,1.0150661308163664,0.0,1.035701628460063,0.9821533735996377,1,Rejected
2,1.0355380152562137,0.0,0.964674036574374,1.0295029842405026,0.0,1.0743216355218292,0.9662475477776848,1,Rejected
3,1.0523447878300922,0.0,0.9494686189179388,1.0433605699922552,0.0,1.1159639743192493,0.9521177675091347,1,Rejected
4,1.068467077269323,0.0,0.9357226446751028,1.0566814769796058,0.0,1.1607388261902658,0.9396089096039871,1,Rejected
5,1.0838694888587623,0.0,0.9232949500241151,1.069521034026169,0.0,1.2087458445916308,0.9285577843931698,1,Rejected
6,1.098479643848315,0.0,0.9119589489977806,1.0820722168603194,0.0,1.2599800991246408,0.9187352217920443,1,Rejected
7,1.1122771024345564,0.0,0.9016256554220716,1.094394042331695,0.0,1.314566635498779,0.910041410228786,1,Rejected
8,1.1252583285586533,0.0,0.8922486499112919,1.1064944740715088,0.0,1.3726749234978706,0.9024140280197525,1,Rejected
9,1.1374197861617734,0.0,0.8837815130797452,1.118381475710974,0.0,1.4344744329057395,0.8957907534813012,1,Rejected
10,1.1487579391850837,0.0,0.8761778255417353,1.1300630108813035,0.0,1.5001346335062107,0.8901092649297896,1,Rejected
11,1.1592692515697514,0.0,0.8693911679115658,1.1415470432137105,0.0,1.5698249950831087,0.8853072406815751,1,Rejected
12,1.1689501872569439,0.0,0.8633751208035405,1.1528415363394076,0.0,1.6437149874202581,0.8813223590530151,1,Rejected
13,1.1777811362886648,0.0,0.8580204953318527,1.1640755701864298,0.0,1.7218311568606874,0.8780364385483048,1,Rejected
14,1.185745981917799,0.0,0.8532271505776305,1.175400070783804,0.0,1.8041865431538981,0.8753489120204467,1,Rejected
15,1.1928512989745461,0.0,0.8489809512335884,1.1868223151506163,0.0,1.8909706631930565,0.8732411763286178,1,Rejected
16,1.19910369926228,0.0,0.8452679040719782,1.1983493258631817,0.0,1.982373340279922,0.8716947595655046,1,Rejected
17,1.204509794584374,0.0,0.8420740158650516,1.2099881254978146,0.0,2.0785843977162535,0.8706911898237936,1,Rejected
18,1.2090761967442007,0.0,0.8393852933850608,1.22174573663083,0.0,2.17979365880381,0.8702119951961715,1,Rejected
19,1.212809517545134,0.0,0.8371877434042577,1.233629181838542,0.0,2.2861909468443504,0.870238703775325,1,Rejected
20,1.2157163687905475,0.0,0.8354673726948942,1.2456454836972657,0.0,2.3979660851396343,0.8707528436539403,1,Rejected
21,1.2178034840601302,0.0,0.8342098861220058,1.2578023266702256,0.0,2.515307436158623,0.8717355180092086,1,Rejected
22,1.2190971058561275,0.0,0.8333560560805866,1.2702117809802493,0.0,2.6381532829844003,0.8731045650154976,1,Rejected
23,1.2196194370297428,0.0,0.8328682838989839,1.2829583782904324,0.0,2.766436087348588,0.8748081784270977,1,Rejected
24,1.2193790314105444,0.0,0.8327452464235148,1.2960512929086367,0.0,2.9002406552977718,0.8768455895164453,1,Rejected
25,1.2183844428281005,0.0,0.8329856205004961,1.3094996991427252,0.0,3.039651792878538,0.8792160295559767,1,Rejected
26,1.21664422511198,0.0,0.8335880829762448,1.3233127713005604,0.0,3.184754306137472,0.8819187298181281,1,Rejected
27,1.2141669320917508,0.0,0.834551310697078,1.3374996836900042,0.0,3.3356330011211615,0.884952921575336,1,Rejected
28,1.2109611175969814,0.0,0.8358739805093127,1.3520696106189198,0.0,3.4923726838761917,0.8883178361000366,1,Rejected
29,1.2070353354572403,0.0,0.837554769259266,1.367031726395169,0.0,3.6550581604491494,0.8920127046646661,1,Rejected
30,1.202398139502096,0.0,0.8395923537932547,1.3823952053266146,0.0,3.823774236886619,0.8960367585416609,1,Rejected
31,1.1970580835611164,0.0,0.841985410957596,1.3981692217211192,0.0,3.998605719235189,0.9003892290034574,1,Rejected
32,1.1910362014581553,0.0,0.8447273762614085,1.4143869056670872,0.0,4.1795404492609025,0.9050502267143102,1,Rejected
33,1.184394109959139,0.0,0.8477961735825429,1.4311436958459445,0.0,4.36613072381339,0.9099443411521593,1,Rejected
